Title,Genre,Author,Link,Image,Rating
"The Secret of the Fang (Meesh the Bad Demon, #2)",Children's,Meg Welch Dendler,https://www.goodreads.com/book/show/53175394-the-secret-of-the-fang,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1703705662l/53175394.jpg,4.08
Farrah Noorzad and the Ring of Fate,Children's,Meg Welch Dendler,https://www.goodreads.com/book/show/199928297-farrah-noorzad-and-the-ring-of-fate,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1697513079l/199928297._SY475_.jpg,4.06
Into the Goblin Market,Children's,Meg Welch Dendler,https://www.goodreads.com/book/show/201102270-into-the-goblin-market,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1716423726l/201102270._SX318_.jpg,4.33
Sour Apple,Children's,Meg Welch Dendler,https://www.goodreads.com/book/show/179095458-sour-apple,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1716490174l/179095458._SX318_.jpg,3.96
Wonka,Children's,Unknown Author,https://www.goodreads.com/book/show/188183291-wonka,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1689243677l/188183291._SY475_.jpg,4.02
Dr. Seuss's How the Grinch Lost Christmas! (Classic Seuss),Children's,Unknown Author,https://www.goodreads.com/book/show/112976351-dr-seuss-s-how-the-grinch-lost-christmas,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1684817498l/112976351.jpg,4.34
The Ickabog,Children's,Unknown Author,https://www.goodreads.com/book/show/53490148-the-ickabog,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1595440101l/53490148._SX318_.jpg,3.92
The Harry Potter Wizarding Almanac: The official magical companion to J.K. Rowling's Harry Potter books,Children's,Unknown Author,https://www.goodreads.com/book/show/123166296-the-harry-potter-wizarding-almanac,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1680320055l/123166296._SX318_.jpg,4.30
Keeper of the Lost Cities The Graphic Novel Part 1: Volume 1,Children's,Unknown Author,https://www.goodreads.com/book/show/112073288-keeper-of-the-lost-cities-the-graphic-novel-part-1,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1678210847l/112073288.jpg,4.12
River (Warriors: A Starless Clan #1),Children's,Unknown Author,https://www.goodreads.com/book/show/58536019-river,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1636977267l/58536019.jpg,4.21
"Warriors: The Prophecies Begin (Warriors, #1)",Children's,Unknown Author,https://www.goodreads.com/book/show/199531775-warriors,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1704656577l/199531775.jpg,4.55
"Dog Man: The Scarlet Shedder (Dog Man, #12)",Children's,Unknown Author,https://www.goodreads.com/book/show/196037552-dog-man,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1707750291l/196037552._SX318_.jpg,4.61
The Yellow Bus,Children's,Unknown Author,https://www.goodreads.com/book/show/196674638-the-yellow-bus,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1706102047l/196674638._SX318_.jpg,4.36
"Dog Man: Fetch-22 (Dog Man, #8)",Children's,Unknown Author,https://www.goodreads.com/book/show/44442951-dog-man,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1559565709l/44442951.jpg,4.53
"Hollowpox: The Hunt for Morrigan Crow (Nevermoor, #3)",Children's,Unknown Author,https://www.goodreads.com/book/show/46113778-hollowpox,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1568287576l/46113778._SX318_.jpg,4.48
The Cat Who Taught Zen,Children's,Unknown Author,https://www.goodreads.com/book/show/123239380-the-cat-who-taught-zen,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1688418754l/123239380._SX318_.jpg,4.32
The Swifts: A Dictionary of Scoundrels,Children's,Unknown Author,https://www.goodreads.com/book/show/61103085-the-swifts,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1666029619l/61103085.jpg,4.06
"The Lost Heir (Wings of Fire Graphic Novel, #2)",Children's,Unknown Author,https://www.goodreads.com/book/show/39906995-the-lost-heir,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529759887l/39906995.jpg,4.45
Karen's Sleepover (Baby-Sitters Little Sister Graphic Novels #8),Children's,Unknown Author,https://www.goodreads.com/book/show/195261495-karen-s-sleepover,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1715786606l/195261495._SY475_.jpg,4.29
Charlotte’s Web,Children's,Unknown Author,https://www.goodreads.com/book/show/24178.Charlotte_s_Web,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1628267712l/24178._SY475_.jpg,4.20
"Harry Potter and the Sorcerer’s Stone (Harry Potter, #1)",Children's,Unknown Author,https://www.goodreads.com/book/show/42844155-harry-potter-and-the-sorcerer-s-stone,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1598823299l/42844155._SY475_.jpg,4.47
The Giving Tree,Children's,Unknown Author,https://www.goodreads.com/book/show/370493.The_Giving_Tree,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1174210942l/370493._SX318_.jpg,4.38
Matilda,Children's,Unknown Author,https://www.goodreads.com/book/show/39988.Matilda,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388793265l/39988.jpg,4.33
"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",Children's,Unknown Author,https://www.goodreads.com/book/show/100915.The_Lion_the_Witch_and_the_Wardrobe,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353029077l/100915.jpg,4.24
"Charlie and the Chocolate Factory (Charlie Bucket, #1)",Children's,Unknown Author,https://www.goodreads.com/book/show/6310.Charlie_and_the_Chocolate_Factory,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309211401l/6310.jpg,4.16
Green Eggs and Ham,Children's,Unknown Author,https://www.goodreads.com/book/show/23772.Green_Eggs_and_Ham,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1673212751l/23772.jpg,4.31
The Little Prince,Children's,Unknown Author,https://www.goodreads.com/book/show/157993.The_Little_Prince,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367545443l/157993.jpg,4.33
"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",Children's,Unknown Author,https://www.goodreads.com/book/show/15881.Harry_Potter_and_the_Chamber_of_Secrets,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1474169725l/15881._SY475_.jpg,4.43
"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",Children's,Unknown Author,https://www.goodreads.com/book/show/5.Harry_Potter_and_the_Prisoner_of_Azkaban,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1630547330l/5._SY475_.jpg,4.58
Where the Sidewalk Ends,Children's,Unknown Author,https://www.goodreads.com/book/show/30119.Where_the_Sidewalk_Ends,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1168052448l/30119._SX318_.jpg,4.34
The Secret Garden,Children's,Unknown Author,https://www.goodreads.com/book/show/2998.The_Secret_Garden,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327873635l/2998.jpg,4.16
"The Cat in the Hat (The Cat in the Hat, #1)",Children's,Unknown Author,https://www.goodreads.com/book/show/233093.The_Cat_in_the_Hat,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468890477l/233093._SX318_.jpg,4.19
"Harry Potter and the Goblet of Fire (Harry Potter, #4)",Children's,Unknown Author,https://www.goodreads.com/book/show/6.Harry_Potter_and_the_Goblet_of_Fire,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554006152l/6._SX318_.jpg,4.57
What We Hide (Tupelo Grove #1),Christian,Unknown Author,https://www.goodreads.com/book/show/201335482-what-we-hide,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1714180752l/201335482._SY475_.jpg,4.23
Finding You,Christian,Unknown Author,https://www.goodreads.com/book/show/201335526-finding-you,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1710961328l/201335526.jpg,4.16
"Meeting Her Match (The Matchmakers, #3)",Christian,Unknown Author,https://www.goodreads.com/book/show/200772395-meeting-her-match,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1700966590l/200772395._SY475_.jpg,4.34
Their Unlikely Protector,Christian,Unknown Author,https://www.goodreads.com/book/show/200591089-their-unlikely-protector,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1706145538l/200591089._SX318_.jpg,4.79
The Game She Hates,Christian,Unknown Author,https://www.goodreads.com/book/show/215081278-the-game-she-hates,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1718976150l/215081278._SY475_.jpg,4.52
Bitter and Sweet,Christian,Unknown Author,https://www.goodreads.com/book/show/201335566-bitter-and-sweet,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1698934133l/201335566._SY475_.jpg,4.34
Born of Gilded Mountains,Christian,Unknown Author,https://www.goodreads.com/book/show/201908008-born-of-gilded-mountains,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1702307736l/201908008.jpg,4.45
The Way Back (Lights of Acadia),Christian,Unknown Author,https://www.goodreads.com/book/show/209497056-the-way-back,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1716318750l/209497056._SY475_.jpg,4.57
"One Last Chance (Alaska Air One Rescue, #2)",Christian,Unknown Author,https://www.goodreads.com/book/show/199395368-one-last-chance,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1705288116l/199395368._SY475_.jpg,4.64
"The Hudson Collection (On Central Park, #2)",Christian,Unknown Author,https://www.goodreads.com/book/show/199223530-the-hudson-collection,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1702307332l/199223530.jpg,4.39
"Hidden in the Night (Missing in Alaska, #3)",Christian,Unknown Author,https://www.goodreads.com/book/show/199607205-hidden-in-the-night,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1700685971l/199607205._SY475_.jpg,4.28
"Beneath a Crescent Shadow (The Balkan Legends, #1)",Christian,Unknown Author,https://www.goodreads.com/book/show/185724569-beneath-a-crescent-shadow,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1714678648l/185724569._SY475_.jpg,4.54
"Rocky Mountain Journey (Sisters of the Rockies, #3)",Christian,Unknown Author,https://www.goodreads.com/book/show/201910291-rocky-mountain-journey,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1699558116l/201910291._SY475_.jpg,4.51
Counting the Cost,Christian,Unknown Author,https://www.goodreads.com/book/show/167770288-counting-the-cost,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1685444305l/167770288._SY475_.jpg,4.06
The Stranger in the Lifeboat,Christian,Unknown Author,https://www.goodreads.com/book/show/56922594-the-stranger-in-the-lifeboat,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1654005616l/56922594._SX318_.jpg,4.12
Shelterwood,Christian,Unknown Author,https://www.goodreads.com/book/show/198563674-shelterwood,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1699364475l/198563674._SY475_.jpg,3.88
A Well-Trained Wife: My Escape from Christian Patriarchy,Christian,Unknown Author,https://www.goodreads.com/book/show/195790788-a-well-trained-wife,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1697534507l/195790788._SY475_.jpg,4.50
The Ruthless Elimination of Hurry: How to Stay Emotionally Healthy and Spiritually Alive in the Chaos of the Modern World,Christian,Unknown Author,https://www.goodreads.com/book/show/43982455-the-ruthless-elimination-of-hurry,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550193763l/43982455.jpg,4.53
The Summer of Yes,Christian,Unknown Author,https://www.goodreads.com/book/show/201335518-the-summer-of-yes,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1702307614l/201335518.jpg,4.07
Becoming Free Indeed: My Story of Disentangling Faith from Fear,Christian,Unknown Author,https://www.goodreads.com/book/show/62837289-becoming-free-indeed,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1670269414l/62837289.jpg,3.60
"Practicing the Way: Be with Jesus, Become Like Him, Do As He Did",Christian,Unknown Author,https://www.goodreads.com/book/show/83817455-practicing-the-way,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1697658775l/83817455._SY475_.jpg,4.63
Gentle and Lowly: The Heart of Christ for Sinners and Sufferers,Christian,Unknown Author,https://www.goodreads.com/book/show/52891090-gentle-and-lowly,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571689979l/52891090._SX318_SY475_.jpg,4.52
Get Out of Your Head: Stopping the Spiral of Toxic Thoughts,Christian,Unknown Author,https://www.goodreads.com/book/show/52780142-get-out-of-your-head,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1567137631l/52780142._SX318_SY475_.jpg,4.08
"Target Acquired (Lake City Heroes, #2)",Christian,Unknown Author,https://www.goodreads.com/book/show/200713046-target-acquired,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1702307705l/200713046.jpg,4.51
The Happy Life of Isadora Bentley,Christian,Unknown Author,https://www.goodreads.com/book/show/63354446-the-happy-life-of-isadora-bentley,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1682971115l/63354446._SY475_.jpg,4.19
"The Water Keeper (Murphy Shepherd, #1)",Christian,Unknown Author,https://www.goodreads.com/book/show/52770387-the-water-keeper,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1581205593l/52770387._SX318_SY475_.jpg,4.27
Habits of the Household: Practicing the Story of God in Everyday Family Rhythms,Christian,Unknown Author,https://www.goodreads.com/book/show/57468025-habits-of-the-household,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1619543761l/57468025.jpg,4.61
"The Kingdom, the Power, and the Glory: American Evangelicals in an Age of Extremism",Christian,Unknown Author,https://www.goodreads.com/book/show/112975131-the-kingdom-the-power-and-the-glory,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1684205034l/112975131.jpg,4.45
Mere Christianity,Christian,Unknown Author,https://www.goodreads.com/book/show/11138.Mere_Christianity,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468102872l/11138.jpg,4.36
The Screwtape Letters,Christian,Unknown Author,https://www.goodreads.com/book/show/8130077-the-screwtape-letters,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1476379778l/8130077._SY475_.jpg,4.27
Crazy Love: Overwhelmed by a Relentless God,Christian,Unknown Author,https://www.goodreads.com/book/show/3206011-crazy-love,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328763220l/3206011.jpg,4.17
The Shack: Where Tragedy Confronts Eternity,Christian,Unknown Author,https://www.goodreads.com/book/show/40874325-the-shack,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1532013572l/40874325._SY475_.jpg,3.83
The Great Divorce,Christian,Unknown Author,https://www.goodreads.com/book/show/25845273-the-great-divorce,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435968645l/25845273._SX318_.jpg,4.31
"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",Christian,Unknown Author,https://www.goodreads.com/book/show/100915.The_Lion_the_Witch_and_the_Wardrobe,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353029077l/100915.jpg,4.24
